cut
"['疑似', '感染', '新冠', '病毒', '自我', '隔离', '四天', '好转', '周宁', '医生', '中午', '同济', '法', '新城', '院区', '手', '收治', '心动过速', '无休止', '发作', '病人', '心率', '达', '240', '次', '心源性', '休克', '症状', 'O', '疑似', '感染', '新冠', '病毒', '自我', '隔离', '四天', '好转', '周宁', '医生', ' ']"
"['国难', '疫情', '肆虐', '不计', '回报', '出生入死', '蝇头小利', '斤斤计较', '国家', '国家', '国', '家', '危急', '之时', '人性', '一方有难', '八方支援', '贫民', '百姓', '愿', '疫区', '捐钱', '出力', '老板', '员工', '带薪休假', '喋喋不休', '有人', '说此', '政策', '政府', '请客', '企业', '买单', '这单', '企业', '买', '确实', '不该', '买', ' ', ' ', ' ']"
"['\ue627', '台州', '同城会', '科普', '帖', '新冠', '肺炎', '关心', ' ', '病毒', '传播', '感染', '视频', '戳', '↓', ' ', ' ', '视频', '回形针', 'PaperClip', 'L', '人民日报', '微博', '视频', ' ', ' ', '台州', '椒江', '滨海', '工业区', '块', ' ']"
"['新冠', '病毒', '新', '传染', '途径', '请', '勤洗手', '新浪', '热点', ' ', 'O', '新冠', '病毒', '新', '传染', '途径', '请', '勤洗手', ' ']"
"['法律依据', '前提', '变通', '想', '晚上', '解', '该死', '新冠', '病毒', ' ']"
['微博']
['微博']
"['素质', '狗', '吃']"
"['奴兮', '小姐', '张宏杰', '深夜', '一只', '猫', '警告', '警惕', '新冠', '次生', '灾害', '大规模', '爆发', '肾病', '患者', '隔离', '透析', ' ', '深夜', '一只', '猫', '武汉', '紧急', '求援', ' ', '谨防', '新冠', '次生', '灾害', '肾', '透析', '病人', '群体', '急需', '救护', ' ', '俏俏', '俏俏', '皮', '湖南', '禽流感', ' ', '武汉', ' ', '抗击', '新型', '肺炎', '第一线', ' ', '新型', '冠状病毒']"
"['罗大伦', '微', '天下', '完', '厕所', '做', '新冠', '肺炎', '患者', '粪便', '存活', '病毒', ' ', '专家', '冲水', '时要', '盖', '马桶盖', '深圳', '卫健委', '发布', '研究者', '新冠', '肺炎', '确诊', '患者', '粪便', '检出', '病毒', 'RNA', '阳性', '提示', '粪便', '中有活', '病毒']"
['微博']
"['l', '空心', '橘子', 'l', '邓皓文', 'Calsito', '新冠', '病毒', '倒霉', '事情', '发生', '勇气', '爱去', '战胜']"
"['陕西', '防控', '新型', '肺炎', ' ', ' ', '省', '生态环境', '厅', '紧急', '部署', '新冠', '病毒感染', '肺炎', '疫情', '生态环境', '应急', '监测', '疫情', '命令', '做好', '疫情', '防控', '期间', '生态', '环境监测', '生态环境', '部门', '责任', '收到', '生态环境', '部下', '发', '做好', '应对', '新型', '冠状病毒', '感染', '肺炎', '疫情', '生态环境', '应急', '监测', '通知', '省厅', '领导', '高度', ' ', ' ', ' ']"
"['内蒙古', ' ', '新增', '病例', '住', '确诊', '病例', '楼上', ' ', ' ', '粪便', '有活', '病毒', ' ', '新型', '冠状病毒', ' ', '非典', '香港', '楼', '传播', '方式', '检查', '地漏', ' ', '水封', ' ', '封闭', ' ', '存水', '马桶', '一律', '采用', '水箱', '盖上', '马桶盖', '冲水', '用盆', '装水', ' ', '回水', '水封', '密闭', '卫生间', '通风', ' ', '周知', ' ', ' ', ' ', ' ']"
"['熊', '科长', '水平', '溜', ' ', 'NEJM', '官方', '翻译', ' ', ' ', '首例', '新冠', '病毒', '肺炎', '治疗', '过程', 'ONEJM', '官方', '翻译', ' ', ' ', '首例', '新冠', '病毒', '肺炎', '治疗', '过程', ' ']"
"['新冠', '病毒', '来龙去脉', ' ', 'O', '新冠', '病毒', '来龙去脉', ' ']"
"['新冠', '肺炎', '最新', '动态', '德国', '确诊', '病例', '增至', '德国', '世界报', '时间', '报道', '首批', '武汉', '撤出', '德国', '侨民', '确诊', '感染', '新型', '冠状病毒', '送往', '法兰克福', '大学', '医院', '隔离', '130', '德国', '侨民', '武汉', '返回', '法兰克福', '法兰克福', '军营', '接受', '隔离', '检测', '询问', '德国', '此前', '确诊', '新型', '肺炎', ' ', ' ', ' ']"
['微博']
"['武志红', '新冠', '病毒', '疫情', '发展', '讲得', '清晰', '勇气', '讲得', '强烈推荐']"
"['算', '喺', '好消息', ' ', '中國', '加油', ' ', '武漢', '加油', ' ', '前線', '醫務人員', '致敬', '泰國星', '暹日報', ' ', '00', '泰國', '副', '總理', '兼衛生', '部長', '阿努廷', '新聞發', '佈', '會', '稱', '針對', '新型', '冠狀', '病毒', '肺炎', 'Rajavithi', '醫院', '專家', '團隊', '發現', '快速', '且效', '治療', '用藥', '方案', '對', '新冠', '肺炎', '重症', '患者', '後', '小時', '後', '情況', '轉好', ' ', ' ', ' ']"
"['感谢', '编辑', '出版部门', '同事', '加班加点', '最快', '速度', '出版', '几个', '版本', '防护', '手册', '读者', '新冠', '病毒', '科学', '防护', '保护', '家人']"
"['海通', '国际', '一高管', '确诊', '新冠', '病毒', '清华', '毕业', '哈佛', '硕士', '父母', '感染', '频换', '酒店', ' ', ' ', ' ', '今日', '头条', 'O', '网页', ' ']"
['微博']
"['新冠', '肺炎', '这场', '爆发', '新型', '冠状病毒', '肺炎', '发生', '传播', '死亡率', '传播速度', '高', '降低', '感染', '可能性', '这支', '视频', '试图', '回答', '关心', 'RNA', '序列', '感染', '机制', '传播', '机制', '临床表现', '致死', '概率', '吓人', '回形针', 'PaperClip', ' ', ' ', ' ', ' ']"
['收到']
"['送', '瘟神', '前', '半首', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '押韵', '平仄', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '中华', '华佗', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '岂容', '冠', '妖', '肆虐', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '急', '亲人', '埋', '遗矢', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '愤闻', '汉奸', '嚎鬼歌', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '火神', '捉妖', '遁', '天里', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '雷神', '追', '斩', '天河', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']"
"['__', '孙妙妙', '首例', '病例', '并不一定', '出自', '华南', '海鲜', '市场', '病毒', '出自', '本土', '外国', '带入', '谁能给', '答复', '做', '造谣', '传谣', '党和国家', '战线', '八月', '舍温', '国外', '留学生', '歧视', '外国人', '新冠', '肺炎', '制造']"
['微博']
"['回复', 'United', '鑫', '可怜', '可怜', '小白鼠', '瑞德', '西韦', '尚未', '全球', '地方', '许可', '批准', '未经', '一期', '二期', '病毒', '大型', '动物', '研究', '三期', '人体', '试验', '细思极', '恐', 'United', '鑫', '科学', '双黄连']"
['微博']
"['武志红', '新冠', '病毒', '疫情', '发展', '讲得', '清晰', '勇气', '讲得', '强烈推荐']"
"['新冠', '病毒', '一场', '持久战', 'VIP', '备足', '爱', '维特', 'VC', '乳酸菌', '植物', '清香', '喷剂', '洗手液', '限购', '就会断', '货', '有备无患', ' ']"
['微博']
"['愿', '新冠', '赶紧', '消散']"
"['启用', '辽宁', '新冠', '肺炎', '救治', '中心', '沈阳', '中心', '救治', '辽宁省', '新型', '冠状病毒', '感染', '肺炎', '疫情', '防控', '指挥部', '令', '号', '时间', ' ', '市委', '市', '人民政府', '沈抚', '新区', '管委会', '省', '指挥部', '成员', '单位', '省', '直', '单位', '全省', '疫情', '发展', '态势', '进一步提高', '救治', '水平', '降低', '死亡率', '物资', ' ', ' ', ' ']"
"['天津', '爆料', '鲤鱼', '少爷', '表白', '天津市', '疾控中心', '传染病', '预防', '控制', '室主任', '张颖', '主任', '解读', '宝坻', '百货大楼', '东丽', '一家', '三口', '病例', '脱稿', '直播', '清晰', '流畅', '情节', '堪比', '福尔摩斯', '探案', '我大', '天津', '太', '优秀', '模范生', '新冠', '病毒', '之战', '必胜', '值得', '网上', '视频', ' ']"
"['和平', '渠', '边上', '夏雨荷', '病毒', '可怕', '谣言', '可怕', ' ', '勤洗手', '洗久']"
"['新冠', '病毒', '患者', '粪便', '测出', '核酸', '阳性', ' ', '意味着', '手机', '新浪网', ' ', ' ', 'O', '新冠', '病毒', '患者', '粪便', '测出', '核酸', '阳性', ' ', '意味着', ' ']"
['微博']
['微博']
"['赵一', '晞', '打赢', '新冠', '病毒', '国家', '防控', '大型', '流行', '病毒', '经验', '失败', '各个环节', '做好', '气温', '越来越', '高', '人口', '越来越', '旅行', '越来越', 'Bill', ' ', 'Gates', '预测', '新型', '流行病', '越来越', '频繁']"
"['小时', '高灵敏', '检测', '新型', '冠状病毒', '天大', '企业', '合作', '成功', '研发', '检测', '试剂盒', '天津大学', '获悉', '新型', '冠状病毒', '潜伏期', '较长', '潜伏期', '传染性', '急需', '高灵敏度', '检测', '试剂盒', '状况', '天津大学', '团队', '联合', '金麦格', '生物', '技术', '有限公司', '研发', '团队', '昼夜', '艰苦', '攻关', '成功', '研发', '新型', '冠状病毒', '检测', '试剂盒', '该试', ' ', ' ', ' ']"
"['时间', '地点', '武汉', '武昌', '大学城', '不起眼', '位置', '业主', '新', '武汉', '大疫', '新春佳节', '选择', '留在', '武汉', '故乡', '站', '经历', '初期', '恐慌', '经历', '物资', '缺乏', '紧张', '多天', '熬过来', '自觉遵守', '规则', '关门闭户', '期待', '春暖花开', '武', ' ', ' ', ' ']"
"['武志红', '新冠', '病毒', '疫情', '发展', '讲得', '清晰', '勇气', '讲得', '强烈推荐']"
"['没事', '忙', '有难', '扛', '元', '新冠', '病毒', '互助', '计划', '次日', '生效', '限', '年龄', '地域', '收取', '管理费', '新浪', '捐助', '1000', '助力', '全民', '战', '疫', '众志成城', '疫情', '退散', 'O', '网页', ' ']"
"['钟南山', '院士', '返岗', '提示', '电梯', '危', '新冠', '病毒', '抗战', '指挥部', '众志成城', '站疫', '必胜', '新冠', '肺炎', '钟南山', '全民', '口罩', '隔离', ' ']"
[]
"['新冠', '病毒', '造', '德媒', '标题', '党', '德国', '网友', '怒', ' ', 'O', '新冠', '病毒', '造', '德媒', '标题', '党', '德国', '网友', '怒', ' ']"
['微博']
"['新冠', '病毒', '肺炎', '疫情', '认定', '永远', '值得', '刻骨铭心', '案例', '第一批', '顶级', '专家', '抛开', '一地', '百十名', '未知', '病患', '事实', '轻率', '作出', '传人', '防', '可控', '事实真相', '说法', '肯定', '利害', '因素', '丧失', '职责', '底线', '顶级', '专家', '丧失', '职责', '底线', '判断力', '远不如', '基层', '造谣', '医生', '民众']"
"['买', '双黄连', '专家', '说明书', '疾控中心', '流行病学', '首席', '科学家', '曾光', '建议', '购买', '双黄连', '口服液', '民众', '说明书', '视为', '治疗', '预防', '新型', '冠状病毒', '肺炎', '双黄连', '口服液', '新冠', '病毒', '进一步', '疗效', '确认', '很长', '路', '走', '希望', ' ', ' ', ' ']"
"['没事', '忙', '有难', '扛', '元', '新冠', '病毒', '互助', '计划', '次日', '生效', '限', '年龄', '地域', '收取', '管理费', '新浪', '捐助', '1000', '助力', '全民', '战', '疫', '众志成城', '疫情', '退散', 'O', '网页', ' ']"
"['张淼', '工作室', '泰康人寿', '最新', '推出', '新型', '冠状病毒', '肺炎', '身故', '伤残', '赔付', '产品', '值得', '推荐', '产品', '责任', '非常简单', '份', '保费', '元', '保障', '保障', '责任', '新冠', '肺炎', '导致', '身故', '伤残', '赔付', '万', '意外', '原因', '导致', '身故', '伤残', '赔付', '万', '份', '赔付', '万', '费用', '低', '额度', '尚可', '肺炎', '疫情', '严峻', '阶段', '值得', ' ', ' ', ' ']"
"['20200202', '快点', ' ', '身体健康', '新冠', '病毒', '退散']"
"['注定', '平凡', '一年', '新冠', '病毒', '遍布全国', '最累', '却是', '一线', '工作人员', ' ']"
"['财', '新周刊', '封面', '报道', '位', '四万', '字', '全景', '新冠', '病毒', '至此', ' ', ' ', 'O', '封面', '报道', '新冠', '病毒', '至此', '财新', '客户端', ' ']"
"['直观', '病毒', '解释', 'cbvivi', '人类', '赞歌', '勇气', '赞歌']"
"['回形针', ' ', '新冠', '肺炎', ' ', '这场', '爆发', '新型', '冠状病毒', '肺炎', '发生', '传播', '死亡率', '传播速度', '高', '降低', '感染', '可能性', '这支', '视频', '试图', '回答', '关心', ' ', 'L', '回形针', 'PaperClip', '微博', '视频', ' ']"
"['医疗', '设备', '现代科技', '密切相关', '诊断', '设备', '核磁共振', '更是', '物理学', '挂', '钩', '疫情', '大敌当前', '想', '治疗', '走出', '一条', '心裁', '路子', '学术', '思路', '物理', '方法', '观察', '破坏', '新冠', '病毒', '致病', '机制']"
"['民间', '叛逆', '很棒', '科普', '值得', '推荐', '一点', '稍', '疑问', '新冠', '病毒', '未来', '传染', '路径', '真', '非典', '新冠', '病毒', '真的', '携带者', '症状', '情况', '传播', '隔离', '方式', '难', '起到', '良好效果', '当年', '非典', '很快', '控制', '住', '原因', '传播者', '病人', '监控', '隔离']"
"['王潇', '潇洒', '姐', '强推', '视频', '讲清楚', '冠状病毒', '原理', '现状', '发展', '数字', '理性', '思考', '平静', '沉着', '勇气', '昂扬', '生活', '赞颂', '勇气', '是因为', '人类', '明知', '风险', '选择', '做', '做', '事情']"
"['赞颂', '勇气', '是因为', '人类', '明知', '风险', '选择', '做', '做', '事情', ' ', '病毒', '斗争', '医护人员', '各行各业', '奋战', '一线', '致敬', '危险', '环境', '负重', '前行']"
"['全国', '大力支持', '湖北', '武汉', '抗击', '新冠', '病毒', '战役', '上下一心', '共同努力', '解决问题', '关键', '准确', '预测', '核心', '地区', '武汉', '未来', '一段时间', '确诊', '病例', '人数', '地方', '中央', '精细', '调配', '人力物力', '阻击', '疫情', '火神', '山和雷', '神山', '提供', '2500', '张', '床位', '现有', '医院', '床位', '未来', '够用', ' ', ' ', ' ']"
"['泰国', '新', '治疗', '方案', '治愈', '重症', '患者', '抗', '流感', '抗艾滋', '药物', '小时', '转阴', '曼谷', '邮报', '报道', '一名', '感染', '新冠', '病毒', '重症', '患者', '泰国', '接受', '抗艾和抗', '流感', '药物', '治疗', '小时', '病情', '改善', '检查', '变为', '阴性', '医生', '医学杂志', '报告', '发现', '病人', '身上', '药物', ' ', '泰国', '事儿', ' ', ' ', ' ']"
"['抗击', '新冠毒', '邮品', ' ', ' ', ' ', ' ', '集邮者', '独特', '方式', '抗击', '新', '冠状病毒', '肺炎', '邮票', '宣传', '戳记', '部份', '图', ' ', ' ', ' ', ' ', ' ', ' ', '还会', '多们', '封片', '戳', ' ', '武汉', ' ']"
"['中科院', '上海', '药物', '双黄连', '口服液', '可抑制', '新冠', '病毒', '一文', '准确无误', '中科院', '上海', '药物', '研究所', '官网', '发布', '声明', '研究', '团队', '实验室', '体外', '试验', '证明', '双黄连', '抑制', '新型', '冠状病毒', '作用', '一步', '需', '进一步', '临床', '研究', '证实', '提供', '稿件', '提到', '临床', '研究', ' ']"
"['传染', '速度', '太快']"
"['深圳', '首次', '社区', '传播', '病例', '分享', '新型', '冠状病毒', '感染', '肺炎', 'L', '回形针', 'PaperClip', '微博', '视频', ' ']"
"['脏', '慢', '小朋友']"
"['财', '新周刊', '封面', '报道', '位', '四万', '字', '全景', '新冠', '病毒', '至此', ' ', ' ', 'O', '封面', '报道', '新冠', '病毒', '至此', '推荐', '阅读', ' ']"
['微博']
"['万众一心', '抗击', '新冠', '肺炎', '湖北', '科技厅', '厅长', '初步', '筛选', '三种', '治疗', '药物', '人体', '作用', '有待', '临床试验', '湖北', '新冠', '肺炎', '疫情', '日晚', '湖北省', '新闻', '发布会', '湖北省', '科技厅', '厅长', '王炜', '会上', '初步', '筛选', '三种', '治疗', '药物', '细胞', '层面', '抑制', '新型', '冠状病毒', '复制', '人体', '作用', '有待', '临床试验', ' ', ' ', ' ']"
['微博']
"['\ue627', '晋', '知事', '新冠', '肺炎', '患者', '粪便', '存活', '病毒', ' ', '专家', '冲水', '时要', '盖', '马桶盖', '深圳', '卫健委', '发布', '研究者', '新冠', '肺炎', '确诊', '患者', '粪便', '检出', '病毒', 'RNA', '阳性', '提示', '粪便', '中有活', '病毒', '冠状病毒', '研究', '专家', '称', 'SARS', '经验', '若有活', '病毒', '粪便', '传染性', '建议', '冲水', '时要', '盖', '马桶盖', ' ', ' ', ' ']"
"['没事', '忙', '有难', '扛', '元', '新冠', '病毒', '互助', '计划', '次日', '生效', '限', '年龄', '地域', '收取', '管理费', '新浪', '捐助', '1000', '助力', '全民', '战', '疫', '众志成城', '疫情', '退散', 'O', '网页', ' ']"
[]
"['非典', '消失', '防御', '新冠', '病毒', '借鉴', '意义', 'O', '网页', ' ']"
